,time,BlkCnt,PriceBTC,PriceUSD,HashRate,DiffLast,BlkHeight,Reward,BTCGenFrmBlk,totalBTC,btcSupplyOnDate,s2f_ratio_10,s2f_ratio_usd_10,s2f_ratio_463,s2f_ratio_usd_463
1970-01-01 00:00:00.000000078,2009-03-22,119.0,1.0,,5.9155220859e-06,1.0,8354.0,50.0,5950.0,417700.0,,,,,
1970-01-01 00:00:00.000000079,2009-03-23,130.0,1.0,,6.4623350518e-06,1.0,8484.0,50.0,6500.0,424200.0,,,,,
1970-01-01 00:00:00.000000080,2009-03-24,105.0,1.0,,5.2195783111e-06,1.0,8589.0,50.0,5250.0,429450.0,,,,,
1970-01-01 00:00:00.000000081,2009-03-25,117.0,1.0,,5.8161015466e-06,1.0,8706.0,50.0,5850.0,435300.0,,,,,
1970-01-01 00:00:00.000000082,2009-03-26,117.0,1.0,,5.8161015466e-06,1.0,8823.0,50.0,5850.0,441150.0,,,,,
1970-01-01 00:00:00.000000083,2009-03-27,106.0,1.0,,5.2692885807e-06,1.0,8929.0,50.0,5300.0,446450.0,,,,,
1970-01-01 00:00:00.000000084,2009-03-28,119.0,1.0,,5.9155220859e-06,1.0,9048.0,50.0,5950.0,452400.0,,,,,
1970-01-01 00:00:00.000000085,2009-03-29,116.0,1.0,,5.766391277e-06,1.0,9164.0,50.0,5800.0,458200.0,,,,,
1970-01-01 00:00:00.000000086,2009-03-30,120.0,1.0,,5.9652323555e-06,1.0,9284.0,50.0,6000.0,464200.0,,,,,
1970-01-01 00:00:00.000000087,2009-03-31,110.0,1.0,,5.4681296592e-06,1.0,9394.0,50.0,5500.0,469700.0,,,,,
1970-01-01 00:00:00.000000088,2009-04-01,114.0,1.0,,5.6669707377e-06,1.0,9508.0,50.0,5700.0,475400.0,,,,,
1970-01-01 00:00:00.000000089,2009-04-02,115.0,1.0,,5.7166810074e-06,1.0,9623.0,50.0,5750.0,481150.0,,,,,
1970-01-01 00:00:00.000000090,2009-04-03,116.0,1.0,,5.766391277e-06,1.0,9739.0,50.0,5800.0,486950.0,,,,,
1970-01-01 00:00:00.000000091,2009-04-04,113.0,1.0,,5.6172604681e-06,1.0,9852.0,50.0,5650.0,492600.0,,,,,
1970-01-01 00:00:00.000000092,2009-04-05,130.0,1.0,,6.4623350518e-06,1.0,9982.0,50.0,6500.0,499100.0,,,,,
1970-01-01 00:00:00.000000093,2009-04-06,109.0,1.0,,5.4184193896e-06,1.0,10091.0,50.0,5450.0,504550.0,,,,,
1970-01-01 00:00:00.000000094,2009-04-07,100.0,1.0,,4.9710269629e-06,1.0,10191.0,50.0,5000.0,509550.0,,,,,
1970-01-01 00:00:00.000000095,2009-04-08,105.0,1.0,,5.2195783111e-06,1.0,10296.0,50.0,5250.0,514800.0,,,,,
1970-01-01 00:00:00.000000096,2009-04-09,99.0,1.0,,4.9213166933e-06,1.0,10395.0,50.0,4950.0,519750.0,,,,,
1970-01-01 00:00:00.000000097,2009-04-10,108.0,1.0,,5.36870912e-06,1.0,10503.0,50.0,5400.0,525150.0,,,,,
1970-01-01 00:00:00.000000098,2009-04-11,120.0,1.0,,5.9652323555e-06,1.0,10623.0,50.0,6000.0,531150.0,,,,,
1970-01-01 00:00:00.000000099,2009-04-12,118.0,1.0,,5.8658118162e-06,1.0,10741.0,50.0,5900.0,537050.0,,,,,
1970-01-01 00:00:00.000000100,2009-04-13,115.0,1.0,,5.7166810074e-06,1.0,10856.0,50.0,5750.0,542800.0,,,,,
1970-01-01 00:00:00.000000101,2009-04-14,124.0,1.0,,6.164073434e-06,1.0,10980.0,50.0,6200.0,549000.0,,,,,
1970-01-01 00:00:00.000000102,2009-04-15,113.0,1.0,,5.6172604681e-06,1.0,11093.0,50.0,5650.0,554650.0,,,,,
1970-01-01 00:00:00.000000103,2009-04-16,123.0,1.0,,6.1143631644e-06,1.0,11216.0,50.0,6150.0,560800.0,,,,,
1970-01-01 00:00:00.000000104,2009-04-17,112.0,1.0,,5.5675501985e-06,1.0,11328.0,50.0,5600.0,566400.0,,,,,
1970-01-01 00:00:00.000000105,2009-04-18,126.0,1.0,,6.2634939733e-06,1.0,11454.0,50.0,6300.0,572700.0,,,,,
1970-01-01 00:00:00.000000106,2009-04-19,119.0,1.0,,5.9155220859e-06,1.0,11573.0,50.0,5950.0,578650.0,,,,,
1970-01-01 00:00:00.000000107,2009-04-20,119.0,1.0,,5.9155220859e-06,1.0,11692.0,50.0,5950.0,584600.0,,,,,
1970-01-01 00:00:00.000000108,2009-04-21,123.0,1.0,,6.1143631644e-06,1.0,11815.0,50.0,6150.0,590750.0,,,,,
1970-01-01 00:00:00.000000109,2009-04-22,121.0,1.0,,6.0149426251e-06,1.0,11936.0,50.0,6050.0,596800.0,,,,,
1970-01-01 00:00:00.000000110,2009-04-23,75.0,1.0,,3.7282702222e-06,1.0,12011.0,50.0,3750.0,600550.0,,,,,
1970-01-01 00:00:00.000000111,2009-04-24,115.0,1.0,,5.7166810074e-06,1.0,12126.0,50.0,5750.0,606300.0,,,,,
1970-01-01 00:00:00.000000112,2009-04-25,118.0,1.0,,5.8658118162e-06,1.0,12244.0,50.0,5900.0,612200.0,,,,,
1970-01-01 00:00:00.000000113,2009-04-26,112.0,1.0,,5.5675501985e-06,1.0,12356.0,50.0,5600.0,617800.0,,,,,
1970-01-01 00:00:00.000000114,2009-04-27,104.0,1.0,,5.1698680414e-06,1.0,12460.0,50.0,5200.0,623000.0,,,,,
1970-01-01 00:00:00.000000115,2009-04-28,117.0,1.0,,5.8161015466e-06,1.0,12577.0,50.0,5850.0,628850.0,,,,,
1970-01-01 00:00:00.000000116,2009-04-29,128.0,1.0,,6.3629145125e-06,1.0,12705.0,50.0,6400.0,635250.0,,,,,
1970-01-01 00:00:00.000000117,2009-04-30,131.0,1.0,,6.5120453214e-06,1.0,12836.0,50.0,6550.0,641800.0,,,,,
1970-01-01 00:00:00.000000118,2009-05-01,121.0,1.0,,6.0149426251e-06,1.0,12957.0,50.0,6050.0,647850.0,,,,,
1970-01-01 00:00:00.000000119,2009-05-02,126.0,1.0,,6.2634939733e-06,1.0,13083.0,50.0,6300.0,654150.0,,,,,
1970-01-01 00:00:00.000000120,2009-05-03,106.0,1.0,,5.2692885807e-06,1.0,13189.0,50.0,5300.0,659450.0,,,,,
1970-01-01 00:00:00.000000121,2009-05-04,128.0,1.0,,6.3629145125e-06,1.0,13317.0,50.0,6400.0,665850.0,,,,,
1970-01-01 00:00:00.000000122,2009-05-05,135.0,1.0,,6.7108864e-06,1.0,13452.0,50.0,6750.0,672600.0,,,,,
1970-01-01 00:00:00.000000123,2009-05-06,135.0,1.0,,6.7108864e-06,1.0,13587.0,50.0,6750.0,679350.0,,,,,
1970-01-01 00:00:00.000000124,2009-05-07,122.0,1.0,,6.0646528948e-06,1.0,13709.0,50.0,6100.0,685450.0,,,,,
1970-01-01 00:00:00.000000125,2009-05-08,107.0,1.0,,5.3189988503e-06,1.0,13816.0,50.0,5350.0,690800.0,,,,,
1970-01-01 00:00:00.000000126,2009-05-09,78.0,1.0,,3.8774010311e-06,1.0,13894.0,50.0,3900.0,694700.0,,,,,
1970-01-01 00:00:00.000000127,2009-05-10,85.0,1.0,,4.2253729185e-06,1.0,13979.0,50.0,4250.0,698950.0,,,,,
1970-01-01 00:00:00.000000128,2009-05-11,120.0,1.0,,5.9652323555e-06,1.0,14099.0,50.0,6000.0,704950.0,,,,,
1970-01-01 00:00:00.000000129,2009-05-12,130.0,1.0,,6.4623350518e-06,1.0,14229.0,50.0,6500.0,711450.0,,,,,
1970-01-01 00:00:00.000000130,2009-05-13,111.0,1.0,,5.5178399288e-06,1.0,14340.0,50.0,5550.0,717000.0,,,,,
1970-01-01 00:00:00.000000131,2009-05-14,139.0,1.0,,6.9097274785e-06,1.0,14479.0,50.0,6950.0,723950.0,,,,,
1970-01-01 00:00:00.000000132,2009-05-15,136.0,1.0,,6.7605966696e-06,1.0,14615.0,50.0,6800.0,730750.0,,,,,
1970-01-01 00:00:00.000000133,2009-05-16,119.0,1.0,,5.9155220859e-06,1.0,14734.0,50.0,5950.0,736700.0,,,,,
1970-01-01 00:00:00.000000134,2009-05-17,127.0,1.0,,6.3132042429e-06,1.0,14861.0,50.0,6350.0,743050.0,,,,,
1970-01-01 00:00:00.000000135,2009-05-18,118.0,1.0,,5.8658118162e-06,1.0,14979.0,50.0,5900.0,748950.0,,,,,
1970-01-01 00:00:00.000000136,2009-05-19,86.0,1.0,,4.2750831881e-06,1.0,15065.0,50.0,4300.0,753250.0,,,,,
1970-01-01 00:00:00.000000137,2009-05-20,120.0,1.0,,5.9652323555e-06,1.0,15185.0,50.0,6000.0,759250.0,,,,,
1970-01-01 00:00:00.000000138,2009-05-21,82.0,1.0,,4.0762421096e-06,1.0,15267.0,50.0,4100.0,763350.0,,,,,
1970-01-01 00:00:00.000000139,2009-05-22,61.0,1.0,,3.0323264474e-06,1.0,15328.0,50.0,3050.0,766400.0,,,,,
1970-01-01 00:00:00.000000140,2009-05-23,32.0,1.0,,1.5907286281e-06,1.0,15360.0,50.0,1600.0,768000.0,,,,,
1970-01-01 00:00:00.000000141,2009-05-24,100.0,1.0,,4.9710269629e-06,1.0,15460.0,50.0,5000.0,773000.0,,,,,
1970-01-01 00:00:00.000000142,2009-05-25,109.0,1.0,,5.4184193896e-06,1.0,15569.0,50.0,5450.0,778450.0,,,,,
1970-01-01 00:00:00.000000143,2009-05-26,125.0,1.0,,6.2137837037e-06,1.0,15694.0,50.0,6250.0,784700.0,,,,,
1970-01-01 00:00:00.000000144,2009-05-27,119.0,1.0,,5.9155220859e-06,1.0,15813.0,50.0,5950.0,790650.0,,,,,
1970-01-01 00:00:00.000000145,2009-05-28,95.0,1.0,,4.7224756148e-06,1.0,15908.0,50.0,4750.0,795400.0,,,,,
1970-01-01 00:00:00.000000146,2009-05-29,106.0,1.0,,5.2692885807e-06,1.0,16014.0,50.0,5300.0,800700.0,,,,,
1970-01-01 00:00:00.000000147,2009-05-30,109.0,1.0,,5.4184193896e-06,1.0,16123.0,50.0,5450.0,806150.0,,,,,
1970-01-01 00:00:00.000000148,2009-05-31,96.0,1.0,,4.7721858844e-06,1.0,16219.0,50.0,4800.0,810950.0,,,,,
1970-01-01 00:00:00.000000149,2009-06-01,71.0,1.0,,3.5294291437e-06,1.0,16290.0,50.0,3550.0,814500.0,,,,,
1970-01-01 00:00:00.000000150,2009-06-02,111.0,1.0,,5.5178399288e-06,1.0,16401.0,50.0,5550.0,820050.0,,,,,
1970-01-01 00:00:00.000000151,2009-06-03,71.0,1.0,,3.5294291437e-06,1.0,16472.0,50.0,3550.0,823600.0,,,,,
1970-01-01 00:00:00.000000152,2009-06-04,66.0,1.0,,3.2808777955e-06,1.0,16538.0,50.0,3300.0,826900.0,,,,,
1970-01-01 00:00:00.000000153,2009-06-05,30.0,1.0,,1.4913080888e-06,1.0,16568.0,50.0,1500.0,828400.0,,,,,
1970-01-01 00:00:00.000000154,2009-06-06,28.0,1.0,,1.3918875496e-06,1.0,16596.0,50.0,1400.0,829800.0,,,,,
1970-01-01 00:00:00.000000155,2009-06-07,16.0,1.0,,7.95364314e-07,1.0,16612.0,50.0,800.0,830600.0,,,,,
1970-01-01 00:00:00.000000156,2009-06-08,82.0,1.0,,4.0762421096e-06,1.0,16694.0,50.0,4100.0,834700.0,,,,,
1970-01-01 00:00:00.000000157,2009-06-09,91.0,1.0,,4.5236345362e-06,1.0,16785.0,50.0,4550.0,839250.0,,,,,
1970-01-01 00:00:00.000000158,2009-06-10,82.0,1.0,,4.0762421096e-06,1.0,16867.0,50.0,4100.0,843350.0,,,,,
1970-01-01 00:00:00.000000159,2009-06-11,89.0,1.0,,4.424213997e-06,1.0,16956.0,50.0,4450.0,847800.0,,,,,
1970-01-01 00:00:00.000000160,2009-06-12,86.0,1.0,,4.2750831881e-06,1.0,17042.0,50.0,4300.0,852100.0,,,,,
1970-01-01 00:00:00.000000161,2009-06-13,78.0,1.0,,3.8774010311e-06,1.0,17120.0,50.0,3900.0,856000.0,,,,,
1970-01-01 00:00:00.000000162,2009-06-14,72.0,1.0,,3.5791394133e-06,1.0,17192.0,50.0,3600.0,859600.0,,,,,
1970-01-01 00:00:00.000000163,2009-06-15,84.0,1.0,,4.1756626488e-06,1.0,17276.0,50.0,4200.0,863800.0,,,,,
1970-01-01 00:00:00.000000164,2009-06-16,71.0,1.0,,3.5294291437e-06,1.0,17347.0,50.0,3550.0,867350.0,,,,,
1970-01-01 00:00:00.000000165,2009-06-17,79.0,1.0,,3.9271113007e-06,1.0,17426.0,50.0,3950.0,871300.0,,,,,
1970-01-01 00:00:00.000000166,2009-06-18,80.0,1.0,,3.9768215703e-06,1.0,17506.0,50.0,4000.0,875300.0,,,,,
1970-01-01 00:00:00.000000167,2009-06-19,87.0,1.0,,4.3247934577e-06,1.0,17593.0,50.0,4350.0,879650.0,,,,,
1970-01-01 00:00:00.000000168,2009-06-20,78.0,1.0,,3.8774010311e-06,1.0,17671.0,50.0,3900.0,883550.0,,,,,
1970-01-01 00:00:00.000000169,2009-06-21,81.0,1.0,,4.02653184e-06,1.0,17752.0,50.0,4050.0,887600.0,,,,,
1970-01-01 00:00:00.000000170,2009-06-22,76.0,1.0,,3.7779804918e-06,1.0,17828.0,50.0,3800.0,891400.0,,,,,
1970-01-01 00:00:00.000000171,2009-06-23,76.0,1.0,,3.7779804918e-06,1.0,17904.0,50.0,3800.0,895200.0,,,,,
1970-01-01 00:00:00.000000172,2009-06-24,95.0,1.0,,4.7224756148e-06,1.0,17999.0,50.0,4750.0,899950.0,,,,,
1970-01-01 00:00:00.000000173,2009-06-25,68.0,1.0,,3.3802983348e-06,1.0,18067.0,50.0,3400.0,903350.0,,,,,
1970-01-01 00:00:00.000000174,2009-06-26,90.0,1.0,,4.4739242666e-06,1.0,18157.0,50.0,4500.0,907850.0,,,,,
1970-01-01 00:00:00.000000175,2009-06-27,84.0,1.0,,4.1756626488e-06,1.0,18241.0,50.0,4200.0,912050.0,,,,,
1970-01-01 00:00:00.000000176,2009-06-28,46.0,1.0,,2.2866724029e-06,1.0,18287.0,50.0,2300.0,914350.0,,,,,
1970-01-01 00:00:00.000000177,2009-06-29,83.0,1.0,,4.1259523792e-06,1.0,18370.0,50.0,4150.0,918500.0,,,,,
1970-01-01 00:00:00.000000178,2009-06-30,85.0,1.0,,4.2253729185e-06,1.0,18455.0,50.0,4250.0,922750.0,,,,,
1970-01-01 00:00:00.000000179,2009-07-01,74.0,1.0,,3.6785599525e-06,1.0,18529.0,50.0,3700.0,926450.0,,,,,
1970-01-01 00:00:00.000000180,2009-07-02,83.0,1.0,,4.1259523792e-06,1.0,18612.0,50.0,4150.0,930600.0,,,,,
1970-01-01 00:00:00.000000181,2009-07-03,82.0,1.0,,4.0762421096e-06,1.0,18694.0,50.0,4100.0,934700.0,,,,,
1970-01-01 00:00:00.000000182,2009-07-04,89.0,1.0,,4.424213997e-06,1.0,18783.0,50.0,4450.0,939150.0,,,,,
1970-01-01 00:00:00.000000183,2009-07-05,79.0,1.0,,3.9271113007e-06,1.0,18862.0,50.0,3950.0,943100.0,,,,,
1970-01-01 00:00:00.000000184,2009-07-06,84.0,1.0,,4.1756626488e-06,1.0,18946.0,50.0,4200.0,947300.0,,,,,
1970-01-01 00:00:00.000000185,2009-07-07,69.0,1.0,,3.4300086044e-06,1.0,19015.0,50.0,3450.0,950750.0,,,,,
1970-01-01 00:00:00.000000186,2009-07-08,74.0,1.0,,3.6785599525e-06,1.0,19089.0,50.0,3700.0,954450.0,,,,,
1970-01-01 00:00:00.000000187,2009-07-09,86.0,1.0,,4.2750831881e-06,1.0,19175.0,50.0,4300.0,958750.0,,,,,
1970-01-01 00:00:00.000000188,2009-07-10,81.0,1.0,,4.02653184e-06,1.0,19256.0,50.0,4050.0,962800.0,,,,,
1970-01-01 00:00:00.000000189,2009-07-11,83.0,1.0,,4.1259523792e-06,1.0,19339.0,50.0,4150.0,966950.0,,,,,
1970-01-01 00:00:00.000000190,2009-07-12,77.0,1.0,,3.8276907614e-06,1.0,19416.0,50.0,3850.0,970800.0,,,,,
1970-01-01 00:00:00.000000191,2009-07-13,78.0,1.0,,3.8774010311e-06,1.0,19494.0,50.0,3900.0,974700.0,,,,,
1970-01-01 00:00:00.000000192,2009-07-14,69.0,1.0,,3.4300086044e-06,1.0,19563.0,50.0,3450.0,978150.0,,,,,
1970-01-01 00:00:00.000000193,2009-07-15,45.0,1.0,,2.2369621333e-06,1.0,19608.0,50.0,2250.0,980400.0,,,,,
1970-01-01 00:00:00.000000194,2009-07-16,71.0,1.0,,3.5294291437e-06,1.0,19679.0,50.0,3550.0,983950.0,,,,,
1970-01-01 00:00:00.000000195,2009-07-17,47.0,1.0,,2.3363826725e-06,1.0,19726.0,50.0,2350.0,986300.0,,,,,
1970-01-01 00:00:00.000000196,2009-07-18,4.0,1.0,,1.988410785e-07,1.0,19730.0,50.0,200.0,986500.0,,,,,
1970-01-01 00:00:00.000000197,2009-07-19,70.0,1.0,,3.479718874e-06,1.0,19800.0,50.0,3500.0,990000.0,,,,,
1970-01-01 00:00:00.000000198,2009-07-20,70.0,1.0,,3.479718874e-06,1.0,19870.0,50.0,3500.0,993500.0,,,,,
1970-01-01 00:00:00.000000199,2009-07-21,82.0,1.0,,4.0762421096e-06,1.0,19952.0,50.0,4100.0,997600.0,,,,,
1970-01-01 00:00:00.000000200,2009-07-22,60.0,1.0,,2.9826161777e-06,1.0,20012.0,50.0,3000.0,1000600.0,,,,,
1970-01-01 00:00:00.000000201,2009-07-23,76.0,1.0,,3.7779804918e-06,1.0,20088.0,50.0,3800.0,1004400.0,,,,,
1970-01-01 00:00:00.000000202,2009-07-24,73.0,1.0,,3.6288496829e-06,1.0,20161.0,50.0,3650.0,1008050.0,,,,,
1970-01-01 00:00:00.000000203,2009-07-25,32.0,1.0,,1.5907286281e-06,1.0,20193.0,50.0,1600.0,1009650.0,,,,,
1970-01-01 00:00:00.000000204,2009-07-26,21.0,1.0,,1.0439156622e-06,1.0,20214.0,50.0,1050.0,1010700.0,,,,,
1970-01-01 00:00:00.000000205,2009-07-27,74.0,1.0,,3.6785599525e-06,1.0,20288.0,50.0,3700.0,1014400.0,,,,,
1970-01-01 00:00:00.000000206,2009-07-28,41.0,1.0,,2.0381210548e-06,1.0,20329.0,50.0,2050.0,1016450.0,,,,,
1970-01-01 00:00:00.000000207,2009-07-29,19.0,1.0,,9.444951229e-07,1.0,20348.0,50.0,950.0,1017400.0,,,,,
1970-01-01 00:00:00.000000208,2009-07-30,15.0,1.0,,7.456540444e-07,1.0,20363.0,50.0,750.0,1018150.0,,,,,
1970-01-01 00:00:00.000000209,2009-07-31,17.0,1.0,,8.450745837e-07,1.0,20380.0,50.0,850.0,1019000.0,,,,,
1970-01-01 00:00:00.000000210,2009-08-01,28.0,1.0,,1.3918875496e-06,1.0,20408.0,50.0,1400.0,1020400.0,,,,,
1970-01-01 00:00:00.000000211,2009-08-02,23.0,1.0,,1.1433362014e-06,1.0,20431.0,50.0,1150.0,1021550.0,,,,,
1970-01-01 00:00:00.000000212,2009-08-03,12.0,1.0,,5.965232355e-07,1.0,20443.0,50.0,600.0,1022150.0,,,,,
1970-01-01 00:00:00.000000213,2009-08-04,81.0,1.0,,4.02653184e-06,1.0,20524.0,50.0,4050.0,1026200.0,,,,,
1970-01-01 00:00:00.000000214,2009-08-05,87.0,1.0,,4.3247934577e-06,1.0,20611.0,50.0,4350.0,1030550.0,,,,,
1970-01-01 00:00:00.000000215,2009-08-06,90.0,1.0,,4.4739242666e-06,1.0,20701.0,50.0,4500.0,1035050.0,,,,,
1970-01-01 00:00:00.000000216,2009-08-07,80.0,1.0,,3.9768215703e-06,1.0,20781.0,50.0,4000.0,1039050.0,,,,,
1970-01-01 00:00:00.000000217,2009-08-08,80.0,1.0,,3.9768215703e-06,1.0,20861.0,50.0,4000.0,1043050.0,,,,,
1970-01-01 00:00:00.000000218,2009-08-09,101.0,1.0,,5.0207372325e-06,1.0,20962.0,50.0,5050.0,1048100.0,,,,,
1970-01-01 00:00:00.000000219,2009-08-10,75.0,1.0,,3.7282702222e-06,1.0,21037.0,50.0,3750.0,1051850.0,,,,,
1970-01-01 00:00:00.000000220,2009-08-11,70.0,1.0,,3.479718874e-06,1.0,21107.0,50.0,3500.0,1055350.0,,,,,
1970-01-01 00:00:00.000000221,2009-08-12,63.0,1.0,,3.1317469866e-06,1.0,21170.0,50.0,3150.0,1058500.0,,,,,
1970-01-01 00:00:00.000000222,2009-08-13,85.0,1.0,,4.2253729185e-06,1.0,21255.0,50.0,4250.0,1062750.0,,,,,
1970-01-01 00:00:00.000000223,2009-08-14,63.0,1.0,,3.1317469866e-06,1.0,21318.0,50.0,3150.0,1065900.0,,,,,
1970-01-01 00:00:00.000000224,2009-08-15,26.0,1.0,,1.2924670103e-06,1.0,21344.0,50.0,1300.0,1067200.0,,,,,
1970-01-01 00:00:00.000000225,2009-08-16,19.0,1.0,,9.444951229e-07,1.0,21363.0,50.0,950.0,1068150.0,,,,,
1970-01-01 00:00:00.000000226,2009-08-17,17.0,1.0,,8.450745837e-07,1.0,21380.0,50.0,850.0,1069000.0,,,,,
1970-01-01 00:00:00.000000227,2009-08-18,10.0,1.0,,4.971026962e-07,1.0,21390.0,50.0,500.0,1069500.0,,,,,
1970-01-01 00:00:00.000000228,2009-08-19,18.0,1.0,,8.947848533e-07,1.0,21408.0,50.0,900.0,1070400.0,,,,,
1970-01-01 00:00:00.000000229,2009-08-20,22.0,1.0,,1.0936259318e-06,1.0,21430.0,50.0,1100.0,1071500.0,,,,,
1970-01-01 00:00:00.000000230,2009-08-21,14.0,1.0,,6.959437748e-07,1.0,21444.0,50.0,700.0,1072200.0,,,,,
1970-01-01 00:00:00.000000231,2009-08-22,7.0,1.0,,3.479718874e-07,1.0,21451.0,50.0,350.0,1072550.0,,,,,
1970-01-01 00:00:00.000000232,2009-08-23,15.0,1.0,,7.456540444e-07,1.0,21466.0,50.0,750.0,1073300.0,,,,,
1970-01-01 00:00:00.000000233,2009-08-24,15.0,1.0,,7.456540444e-07,1.0,21481.0,50.0,750.0,1074050.0,,,,,
1970-01-01 00:00:00.000000234,2009-08-25,50.0,1.0,,2.4855134814e-06,1.0,21531.0,50.0,2500.0,1076550.0,,,,,
1970-01-01 00:00:00.000000235,2009-08-26,48.0,1.0,,2.3860929422e-06,1.0,21579.0,50.0,2400.0,1078950.0,,,,,
1970-01-01 00:00:00.000000236,2009-08-27,29.0,1.0,,1.4415978192e-06,1.0,21608.0,50.0,1450.0,1080400.0,,,,,
1970-01-01 00:00:00.000000237,2009-08-28,75.0,1.0,,3.7282702222e-06,1.0,21683.0,50.0,3750.0,1084150.0,,,,,
1970-01-01 00:00:00.000000238,2009-08-29,78.0,1.0,,3.8774010311e-06,1.0,21761.0,50.0,3900.0,1088050.0,,,,,
1970-01-01 00:00:00.000000239,2009-08-30,97.0,1.0,,4.821896154e-06,1.0,21858.0,50.0,4850.0,1092900.0,,,,,
1970-01-01 00:00:00.000000240,2009-08-31,86.0,1.0,,4.2750831881e-06,1.0,21944.0,50.0,4300.0,1097200.0,,,,,
1970-01-01 00:00:00.000000241,2009-09-01,78.0,1.0,,3.8774010311e-06,1.0,22022.0,50.0,3900.0,1101100.0,,,,,
1970-01-01 00:00:00.000000242,2009-09-02,66.0,1.0,,3.2808777955e-06,1.0,22088.0,50.0,3300.0,1104400.0,,,,,
1970-01-01 00:00:00.000000243,2009-09-03,61.0,1.0,,3.0323264474e-06,1.0,22149.0,50.0,3050.0,1107450.0,,,,,
1970-01-01 00:00:00.000000244,2009-09-04,64.0,1.0,,3.1814572562e-06,1.0,22213.0,50.0,3200.0,1110650.0,,,,,
1970-01-01 00:00:00.000000245,2009-09-05,76.0,1.0,,3.7779804918e-06,1.0,22289.0,50.0,3800.0,1114450.0,,,,,
1970-01-01 00:00:00.000000246,2009-09-06,68.0,1.0,,3.3802983348e-06,1.0,22357.0,50.0,3400.0,1117850.0,,,,,
1970-01-01 00:00:00.000000247,2009-09-07,78.0,1.0,,3.8774010311e-06,1.0,22435.0,50.0,3900.0,1121750.0,,,,,
1970-01-01 00:00:00.000000248,2009-09-08,69.0,1.0,,3.4300086044e-06,1.0,22504.0,50.0,3450.0,1125200.0,,,,,
1970-01-01 00:00:00.000000249,2009-09-09,54.0,1.0,,2.68435456e-06,1.0,22558.0,50.0,2700.0,1127900.0,,,,,
1970-01-01 00:00:00.000000250,2009-09-10,67.0,1.0,,3.3305880651e-06,1.0,22625.0,50.0,3350.0,1131250.0,,,,,
1970-01-01 00:00:00.000000251,2009-09-11,67.0,1.0,,3.3305880651e-06,1.0,22692.0,50.0,3350.0,1134600.0,,,,,
1970-01-01 00:00:00.000000252,2009-09-12,69.0,1.0,,3.4300086044e-06,1.0,22761.0,50.0,3450.0,1138050.0,,,,,
1970-01-01 00:00:00.000000253,2009-09-13,75.0,1.0,,3.7282702222e-06,1.0,22836.0,50.0,3750.0,1141800.0,,,,,
1970-01-01 00:00:00.000000254,2009-09-14,74.0,1.0,,3.6785599525e-06,1.0,22910.0,50.0,3700.0,1145500.0,,,,,
1970-01-01 00:00:00.000000255,2009-09-15,44.0,1.0,,2.1872518637e-06,1.0,22954.0,50.0,2200.0,1147700.0,,,,,
1970-01-01 00:00:00.000000256,2009-09-16,72.0,1.0,,3.5791394133e-06,1.0,23026.0,50.0,3600.0,1151300.0,,,,,
1970-01-01 00:00:00.000000257,2009-09-17,84.0,1.0,,4.1756626488e-06,1.0,23110.0,50.0,4200.0,1155500.0,,,,,
1970-01-01 00:00:00.000000258,2009-09-18,78.0,1.0,,3.8774010311e-06,1.0,23188.0,50.0,3900.0,1159400.0,,,,,
1970-01-01 00:00:00.000000259,2009-09-19,74.0,1.0,,3.6785599525e-06,1.0,23262.0,50.0,3700.0,1163100.0,,,,,
1970-01-01 00:00:00.000000260,2009-09-20,78.0,1.0,,3.8774010311e-06,1.0,23340.0,50.0,3900.0,1167000.0,,,,,
1970-01-01 00:00:00.000000261,2009-09-21,69.0,1.0,,3.4300086044e-06,1.0,23409.0,50.0,3450.0,1170450.0,,,,,
1970-01-01 00:00:00.000000262,2009-09-22,25.0,1.0,,1.2427567407e-06,1.0,23434.0,50.0,1250.0,1171700.0,,,,,
1970-01-01 00:00:00.000000263,2009-09-23,36.0,1.0,,1.7895697066e-06,1.0,23470.0,50.0,1800.0,1173500.0,,,,,
1970-01-01 00:00:00.000000264,2009-09-24,97.0,1.0,,4.821896154e-06,1.0,23567.0,50.0,4850.0,1178350.0,,,,,
1970-01-01 00:00:00.000000265,2009-09-25,91.0,1.0,,4.5236345362e-06,1.0,23658.0,50.0,4550.0,1182900.0,,,,,
1970-01-01 00:00:00.000000266,2009-09-26,100.0,1.0,,4.9710269629e-06,1.0,23758.0,50.0,5000.0,1187900.0,,,,,
1970-01-01 00:00:00.000000267,2009-09-27,87.0,1.0,,4.3247934577e-06,1.0,23845.0,50.0,4350.0,1192250.0,,,,,
1970-01-01 00:00:00.000000268,2009-09-28,85.0,1.0,,4.2253729185e-06,1.0,23930.0,50.0,4250.0,1196500.0,,,,,
1970-01-01 00:00:00.000000269,2009-09-29,88.0,1.0,,4.3745037274e-06,1.0,24018.0,50.0,4400.0,1200900.0,,,,,
1970-01-01 00:00:00.000000270,2009-09-30,85.0,1.0,,4.2253729185e-06,1.0,24103.0,50.0,4250.0,1205150.0,,,,,
1970-01-01 00:00:00.000000271,2009-10-01,82.0,1.0,,4.0762421096e-06,1.0,24185.0,50.0,4100.0,1209250.0,,,,,
1970-01-01 00:00:00.000000272,2009-10-02,72.0,1.0,,3.5791394133e-06,1.0,24257.0,50.0,3600.0,1212850.0,,,,,
